year_month,machine_id,vsm,area,machine_type,component,failure_type,technician_type,part_replaced,failure_count,total_downtime_hrs,total_repair_hrs,mttr_component_hrs,avg_diagnose_hrs,avg_part_cost_usd,part_lead_time_days,total_downtime_cost,downtime_cost_per_hr,repeat_failure_90d,pct_of_total_cost,cumulative_pct
2024-07,AS-B3,Beta,Assembly,Assembly Station,torque_system,software,automation,torque_transducer,3,5.43,3.83,1.28,0.46,257.21,5,461.55,85.0,True,0.0,0.0
2024-08,AS-B3,Beta,Assembly,Assembly Station,torque_system,software,automation,torque_transducer,1,1.71,1.31,1.31,0.41,290.28,5,145.35,85.0,True,0.0,0.0
2024-11,AS-B3,Beta,Assembly,Assembly Station,torque_system,software,automation,torque_transducer,1,2.35,1.27,1.27,0.52,360.97,5,199.75,85.0,True,0.0,0.0
2024-12,AS-B3,Beta,Assembly,Assembly Station,torque_system,software,automation,torque_transducer,1,1.73,1.36,1.36,0.42,277.16,6,147.05,85.0,True,0.0,0.0
2025-02,AS-B3,Beta,Assembly,Assembly Station,torque_system,software,automation,torque_transducer,1,1.64,1.2,1.2,0.47,221.07,4,139.4,85.0,True,0.0,0.0
2025-03,AS-B3,Beta,Assembly,Assembly Station,torque_system,software,automation,torque_transducer,1,2.13,1.67,1.67,0.64,170.09,3,181.05,85.0,True,0.0,0.0
2025-04,AS-B3,Beta,Assembly,Assembly Station,torque_system,software,automation,torque_transducer,1,1.88,1.68,1.68,0.68,201.33,7,159.8,85.0,True,0.0,0.0
2024-01,AS-B4,Beta,Assembly,Assembly Station,electrical_panel,electrical,electrical,circuit_breaker,2,4.3,2.59,1.29,0.43,54.41,2,365.5,85.0,True,0.0,0.0
2024-03,AS-B4,Beta,Assembly,Assembly Station,electrical_panel,electrical,electrical,circuit_breaker,1,1.42,1.81,1.81,0.4,58.86,2,120.7,85.0,True,0.0,0.0
2024-05,AS-B4,Beta,Assembly,Assembly Station,electrical_panel,electrical,electrical,circuit_breaker,2,2.88,2.45,1.23,0.43,56.18,1,244.8,85.0,True,0.0,0.0
2024-07,AS-B4,Beta,Assembly,Assembly Station,electrical_panel,electrical,electrical,circuit_breaker,2,2.33,2.14,1.07,0.27,41.53,2,198.05,85.0,True,0.0,0.0
2024-09,AS-B4,Beta,Assembly,Assembly Station,electrical_panel,electrical,electrical,circuit_breaker,2,3.59,2.58,1.29,0.31,44.24,1,305.15,85.0,True,0.0,0.0
2024-10,AS-B4,Beta,Assembly,Assembly Station,electrical_panel,electrical,electrical,circuit_breaker,1,1.78,1.16,1.16,0.45,44.35,3,151.3,85.0,True,0.0,0.0
2024-12,AS-B4,Beta,Assembly,Assembly Station,electrical_panel,electrical,electrical,circuit_breaker,1,1.1,1.27,1.27,0.44,50.74,1,93.5,85.0,True,0.0,0.0
2025-01,AS-B4,Beta,Assembly,Assembly Station,electrical_panel,electrical,electrical,circuit_breaker,1,2.59,1.8,1.8,0.51,52.36,2,220.15,85.0,True,0.0,0.0
2025-02,AS-B4,Beta,Assembly,Assembly Station,electrical_panel,electrical,electrical,circuit_breaker,1,1.58,1.1,1.1,0.35,53.21,2,134.3,85.0,True,0.0,0.0
2025-03,AS-B4,Beta,Assembly,Assembly Station,electrical_panel,electrical,electrical,circuit_breaker,1,1.95,1.11,1.11,0.34,47.2,1,165.75,85.0,True,0.0,0.0
2025-04,AS-B4,Beta,Assembly,Assembly Station,electrical_panel,electrical,electrical,circuit_breaker,1,0.98,1.44,1.44,0.55,70.58,2,83.3,85.0,True,0.0,0.0
2024-01,AS-B4,Beta,Assembly,Assembly Station,fixture_system,mechanical,mechanical,fixture_pin_set,2,3.64,2.7,1.35,0.34,89.72,3,309.4,85.0,True,0.0,0.0
2024-03,AS-B4,Beta,Assembly,Assembly Station,fixture_system,mechanical,mechanical,fixture_pin_set,1,1.75,1.47,1.47,0.36,80.93,3,148.75,85.0,True,0.0,0.0
2024-04,AS-B4,Beta,Assembly,Assembly Station,fixture_system,mechanical,mechanical,fixture_pin_set,1,2.03,0.67,0.67,0.13,134.19,2,172.55,85.0,True,0.0,0.0
2024-06,AS-B4,Beta,Assembly,Assembly Station,fixture_system,mechanical,mechanical,fixture_pin_set,1,1.73,1.35,1.35,0.23,65.86,3,147.05,85.0,True,0.0,0.0
2024-08,AS-B4,Beta,Assembly,Assembly Station,fixture_system,mechanical,mechanical,fixture_pin_set,2,3.61,2.63,1.31,0.23,114.69,3,306.85,85.0,True,0.0,0.0
2024-10,AS-B4,Beta,Assembly,Assembly Station,fixture_system,mechanical,mechanical,fixture_pin_set,2,2.83,3.57,1.79,0.41,83.72,2,240.55,85.0,True,0.0,0.0
2024-11,AS-B4,Beta,Assembly,Assembly Station,fixture_system,mechanical,mechanical,fixture_pin_set,1,2.51,1.24,1.24,0.33,136.51,2,213.35,85.0,True,0.0,0.0
2024-12,AS-B4,Beta,Assembly,Assembly Station,fixture_system,mechanical,mechanical,fixture_pin_set,2,3.26,3.28,1.64,0.43,136.27,2,277.1,85.0,True,0.0,0.0
2025-03,AS-B4,Beta,Assembly,Assembly Station,fixture_system,mechanical,mechanical,fixture_pin_set,2,3.18,3.06,1.53,0.33,101.34,2,270.3,85.0,True,0.0,0.0
2025-04,AS-B4,Beta,Assembly,Assembly Station,fixture_system,mechanical,mechanical,fixture_pin_set,1,1.18,1.73,1.73,0.32,74.22,4,100.3,85.0,True,0.0,0.0
2024-01,AS-B4,Beta,Assembly,Assembly Station,pneumatic_system,hydraulic,hydraulic,pneumatic_fitting,1,1.52,1.75,1.75,0.24,32.05,1,129.2,85.0,True,0.0,0.0
2024-02,AS-B4,Beta,Assembly,Assembly Station,pneumatic_system,hydraulic,hydraulic,pneumatic_fitting,1,2.03,1.12,1.12,0.08,39.69,2,172.55,85.0,True,0.0,0.0
2024-03,AS-B4,Beta,Assembly,Assembly Station,pneumatic_system,hydraulic,hydraulic,pneumatic_fitting,2,3.45,2.42,1.21,0.15,22.05,2,293.25,85.0,True,0.0,0.0
2024-07,AS-B4,Beta,Assembly,Assembly Station,pneumatic_system,hydraulic,hydraulic,pneumatic_fitting,1,0.82,1.05,1.05,0.11,14.62,2,69.7,85.0,True,0.0,0.0
2024-08,AS-B4,Beta,Assembly,Assembly Station,pneumatic_system,hydraulic,hydraulic,pneumatic_fitting,2,3.41,2.04,1.02,0.1,13.29,1,289.85,85.0,True,0.0,0.0
2024-09,AS-B4,Beta,Assembly,Assembly Station,pneumatic_system,hydraulic,hydraulic,pneumatic_fitting,2,3.33,2.32,1.16,0.14,26.35,1,283.05,85.0,True,0.0,0.0
2024-10,AS-B4,Beta,Assembly,Assembly Station,pneumatic_system,hydraulic,hydraulic,pneumatic_fitting,1,1.68,1.38,1.38,0.17,14.63,1,142.8,85.0,True,0.0,0.0
2024-11,AS-B4,Beta,Assembly,Assembly Station,pneumatic_system,hydraulic,hydraulic,pneumatic_fitting,2,3.68,2.31,1.15,0.09,32.51,2,312.8,85.0,True,0.0,0.0
2024-12,AS-B4,Beta,Assembly,Assembly Station,pneumatic_system,hydraulic,hydraulic,pneumatic_fitting,3,5.58,3.83,1.28,0.12,32.01,2,474.3,85.0,True,0.0,0.0
2025-01,AS-B4,Beta,Assembly,Assembly Station,pneumatic_system,hydraulic,hydraulic,pneumatic_fitting,2,2.9,3.05,1.52,0.1,28.27,1,246.5,85.0,True,0.0,0.0
2024-03,AS-B4,Beta,Assembly,Assembly Station,sensor_package,electrical,electrical,proximity_sensor,1,1.75,1.39,1.39,0.51,88.48,2,148.75,85.0,True,0.0,0.0
2024-04,AS-B4,Beta,Assembly,Assembly Station,sensor_package,electrical,electrical,proximity_sensor,1,1.23,1.35,1.35,0.29,115.18,3,104.55,85.0,True,0.0,0.0
2024-05,AS-B4,Beta,Assembly,Assembly Station,sensor_package,electrical,electrical,proximity_sensor,1,1.89,1.57,1.57,0.44,50.8,5,160.65,85.0,True,0.0,0.0
2024-06,AS-B4,Beta,Assembly,Assembly Station,sensor_package,electrical,electrical,proximity_sensor,2,4.36,2.51,1.25,0.32,71.3,2,370.6,85.0,True,0.0,0.0
2024-07,AS-B4,Beta,Assembly,Assembly Station,sensor_package,electrical,electrical,proximity_sensor,1,1.63,1.26,1.26,0.38,121.17,4,138.55,85.0,True,0.0,0.0
2024-08,AS-B4,Beta,Assembly,Assembly Station,sensor_package,electrical,electrical,proximity_sensor,1,1.95,1.23,1.23,0.49,124.21,2,165.75,85.0,True,0.0,0.0
2024-09,AS-B4,Beta,Assembly,Assembly Station,sensor_package,electrical,electrical,proximity_sensor,1,0.95,1.36,1.36,0.44,55.41,3,80.75,85.0,True,0.0,0.0
2024-11,AS-B4,Beta,Assembly,Assembly Station,sensor_package,electrical,electrical,proximity_sensor,2,3.65,2.56,1.28,0.45,83.12,3,310.25,85.0,True,0.0,0.0
2024-12,AS-B4,Beta,Assembly,Assembly Station,sensor_package,electrical,electrical,proximity_sensor,1,1.72,1.19,1.19,0.43,74.79,3,146.2,85.0,True,0.0,0.0
2025-01,AS-B4,Beta,Assembly,Assembly Station,sensor_package,electrical,electrical,proximity_sensor,1,1.07,1.73,1.73,0.59,107.5,4,90.95,85.0,True,0.0,0.0
2025-02,AS-B4,Beta,Assembly,Assembly Station,sensor_package,electrical,electrical,proximity_sensor,1,1.48,1.42,1.42,0.41,54.97,4,125.8,85.0,True,0.0,0.0
2025-04,AS-B4,Beta,Assembly,Assembly Station,sensor_package,electrical,electrical,proximity_sensor,1,1.36,1.49,1.49,0.46,66.49,4,115.6,85.0,True,0.0,0.0
2024-01,AS-B4,Beta,Assembly,Assembly Station,torque_system,software,automation,torque_transducer,2,2.32,2.73,1.36,0.53,298.48,5,197.2,85.0,True,0.0,0.0
2024-03,AS-B4,Beta,Assembly,Assembly Station,torque_system,software,automation,torque_transducer,1,1.37,1.24,1.24,0.5,174.19,5,116.45,85.0,True,0.0,0.0
2024-04,AS-B4,Beta,Assembly,Assembly Station,torque_system,software,automation,torque_transducer,2,4.61,2.88,1.44,0.48,251.88,5,391.85,85.0,True,0.0,0.0
2024-05,AS-B4,Beta,Assembly,Assembly Station,torque_system,software,automation,torque_transducer,2,3.55,2.64,1.32,0.52,310.39,5,301.75,85.0,True,0.0,0.0
2024-07,AS-B4,Beta,Assembly,Assembly Station,torque_system,software,automation,torque_transducer,2,2.66,3.34,1.67,0.62,253.03,3,226.1,85.0,True,0.0,0.0
2024-10,AS-B4,Beta,Assembly,Assembly Station,torque_system,software,automation,torque_transducer,1,1.39,1.51,1.51,0.55,221.53,7,118.15,85.0,True,0.0,0.0
2024-11,AS-B4,Beta,Assembly,Assembly Station,torque_system,software,automation,torque_transducer,4,5.48,6.42,1.6,0.67,309.37,4,465.8,85.0,True,0.0,0.0
2024-12,AS-B4,Beta,Assembly,Assembly Station,torque_system,software,automation,torque_transducer,1,1.76,1.38,1.38,0.49,231.25,6,149.6,85.0,True,0.0,0.0
2025-03,AS-B4,Beta,Assembly,Assembly Station,torque_system,software,automation,torque_transducer,1,1.89,1.5,1.5,0.67,259.22,4,160.65,85.0,True,0.0,0.0
2025-04,AS-B4,Beta,Assembly,Assembly Station,torque_system,software,automation,torque_transducer,2,3.52,3.1,1.55,0.7,219.08,5,299.2,85.0,True,0.0,0.0
2024-01,AS-B5,Beta,Assembly,Assembly Station,electrical_panel,electrical,electrical,circuit_breaker,1,1.1,1.08,1.08,0.41,46.96,2,93.5,85.0,True,0.0,0.0
2024-02,AS-B5,Beta,Assembly,Assembly Station,electrical_panel,electrical,electrical,circuit_breaker,3,3.63,3.23,1.08,0.35,45.69,2,308.55,85.0,True,0.0,0.0
2024-03,AS-B5,Beta,Assembly,Assembly Station,electrical_panel,electrical,electrical,circuit_breaker,1,1.24,0.9,0.9,0.27,59.64,2,105.4,85.0,True,0.0,0.0
2024-05,AS-B5,Beta,Assembly,Assembly Station,electrical_panel,electrical,electrical,circuit_breaker,1,1.81,0.72,0.72,0.23,57.39,2,153.85,85.0,True,0.0,0.0
2024-06,AS-B5,Beta,Assembly,Assembly Station,electrical_panel,electrical,electrical,circuit_breaker,2,3.01,2.21,1.1,0.39,74.45,1,255.85,85.0,True,0.0,0.0
2024-08,AS-B5,Beta,Assembly,Assembly Station,electrical_panel,electrical,electrical,circuit_breaker,2,2.4,2.95,1.48,0.32,39.78,1,204.0,85.0,True,0.0,0.0
2024-09,AS-B5,Beta,Assembly,Assembly Station,electrical_panel,electrical,electrical,circuit_breaker,1,1.32,0.86,0.86,0.21,55.83,1,112.2,85.0,True,0.0,0.0
2024-11,AS-B5,Beta,Assembly,Assembly Station,electrical_panel,electrical,electrical,circuit_breaker,1,1.3,1.1,1.1,0.32,76.55,3,110.5,85.0,True,0.0,0.0
2024-12,AS-B5,Beta,Assembly,Assembly Station,electrical_panel,electrical,electrical,circuit_breaker,1,1.15,1.49,1.49,0.52,77.17,2,97.75,85.0,True,0.0,0.0
2025-02,AS-B5,Beta,Assembly,Assembly Station,electrical_panel,electrical,electrical,circuit_breaker,1,1.26,0.95,0.95,0.32,61.05,2,107.1,85.0,True,0.0,0.0
2025-03,AS-B5,Beta,Assembly,Assembly Station,electrical_panel,electrical,electrical,circuit_breaker,1,0.92,1.29,1.29,0.35,35.79,2,78.2,85.0,True,0.0,0.0
2025-04,AS-B5,Beta,Assembly,Assembly Station,electrical_panel,electrical,electrical,circuit_breaker,1,1.79,1.28,1.28,0.42,86.28,2,152.15,85.0,True,0.0,0.0
2024-01,AS-B5,Beta,Assembly,Assembly Station,fixture_system,mechanical,mechanical,fixture_pin_set,1,2.02,0.9,0.9,0.23,66.31,4,171.7,85.0,True,0.0,0.0
2024-02,AS-B5,Beta,Assembly,Assembly Station,fixture_system,mechanical,mechanical,fixture_pin_set,1,1.5,1.36,1.36,0.38,140.74,3,127.5,85.0,True,0.0,0.0
2024-05,AS-B5,Beta,Assembly,Assembly Station,fixture_system,mechanical,mechanical,fixture_pin_set,2,2.62,2.07,1.04,0.24,88.72,3,222.7,85.0,True,0.0,0.0
2024-07,AS-B5,Beta,Assembly,Assembly Station,fixture_system,mechanical,mechanical,fixture_pin_set,1,0.67,1.21,1.21,0.31,121.14,4,56.95,85.0,True,0.0,0.0
2024-08,AS-B5,Beta,Assembly,Assembly Station,fixture_system,mechanical,mechanical,fixture_pin_set,2,2.43,2.28,1.14,0.29,88.25,3,206.55,85.0,True,0.0,0.0
2024-09,AS-B5,Beta,Assembly,Assembly Station,fixture_system,mechanical,mechanical,fixture_pin_set,1,2.05,1.23,1.23,0.29,67.87,3,174.25,85.0,True,0.0,0.0
2024-10,AS-B5,Beta,Assembly,Assembly Station,fixture_system,mechanical,mechanical,fixture_pin_set,3,4.27,3.25,1.08,0.22,106.87,3,362.95,85.0,True,0.0,0.0
2024-11,AS-B5,Beta,Assembly,Assembly Station,fixture_system,mechanical,mechanical,fixture_pin_set,1,1.29,0.81,0.81,0.2,104.72,3,109.65,85.0,True,0.0,0.0
2025-02,AS-B5,Beta,Assembly,Assembly Station,fixture_system,mechanical,mechanical,fixture_pin_set,2,2.53,2.21,1.1,0.23,104.92,3,215.05,85.0,True,0.0,0.0
2025-04,AS-B5,Beta,Assembly,Assembly Station,fixture_system,mechanical,mechanical,fixture_pin_set,1,0.97,1.17,1.17,0.22,103.27,4,82.45,85.0,True,0.0,0.0
2024-01,AS-B5,Beta,Assembly,Assembly Station,pneumatic_system,hydraulic,hydraulic,pneumatic_fitting,3,3.61,3.41,1.14,0.13,29.37,2,306.85,85.0,True,0.0,0.0
2024-02,AS-B5,Beta,Assembly,Assembly Station,pneumatic_system,hydraulic,hydraulic,pneumatic_fitting,2,2.59,2.43,1.22,0.14,34.94,2,220.15,85.0,True,0.0,0.0
2024-03,AS-B5,Beta,Assembly,Assembly Station,pneumatic_system,hydraulic,hydraulic,pneumatic_fitting,1,1.24,0.94,0.94,0.12,33.28,2,105.4,85.0,True,0.0,0.0
2024-05,AS-B5,Beta,Assembly,Assembly Station,pneumatic_system,hydraulic,hydraulic,pneumatic_fitting,2,2.86,2.06,1.03,0.08,18.62,1,243.1,85.0,True,0.0,0.0
2024-06,AS-B5,Beta,Assembly,Assembly Station,pneumatic_system,hydraulic,hydraulic,pneumatic_fitting,2,3.19,2.1,1.05,0.14,25.8,1,271.15,85.0,True,0.0,0.0
2024-07,AS-B5,Beta,Assembly,Assembly Station,pneumatic_system,hydraulic,hydraulic,pneumatic_fitting,1,1.57,1.2,1.2,0.17,31.62,2,133.45,85.0,True,0.0,0.0
2024-09,AS-B5,Beta,Assembly,Assembly Station,pneumatic_system,hydraulic,hydraulic,pneumatic_fitting,1,1.64,1.04,1.04,0.06,17.57,1,139.4,85.0,True,0.0,0.0
2024-10,AS-B5,Beta,Assembly,Assembly Station,pneumatic_system,hydraulic,hydraulic,pneumatic_fitting,1,1.34,1.25,1.25,0.08,38.18,2,113.9,85.0,True,0.0,0.0
2024-11,AS-B5,Beta,Assembly,Assembly Station,pneumatic_system,hydraulic,hydraulic,pneumatic_fitting,2,2.06,2.35,1.18,0.14,21.02,1,175.1,85.0,True,0.0,0.0
2024-12,AS-B5,Beta,Assembly,Assembly Station,pneumatic_system,hydraulic,hydraulic,pneumatic_fitting,5,7.7,4.61,0.92,0.09,37.73,1,654.5,85.0,True,0.0,0.0
2025-01,AS-B5,Beta,Assembly,Assembly Station,pneumatic_system,hydraulic,hydraulic,pneumatic_fitting,2,2.54,1.57,0.78,0.1,14.05,1,215.9,85.0,True,0.0,0.0
2025-02,AS-B5,Beta,Assembly,Assembly Station,pneumatic_system,hydraulic,hydraulic,pneumatic_fitting,1,1.43,1.26,1.26,0.17,29.7,1,121.55,85.0,True,0.0,0.0
2024-01,AS-B5,Beta,Assembly,Assembly Station,sensor_package,electrical,electrical,proximity_sensor,1,1.62,0.89,0.89,0.33,64.23,5,137.7,85.0,True,0.0,0.0
2024-03,AS-B5,Beta,Assembly,Assembly Station,sensor_package,electrical,electrical,proximity_sensor,2,3.15,2.23,1.11,0.3,59.05,2,267.75,85.0,True,0.0,0.0
2024-05,AS-B5,Beta,Assembly,Assembly Station,sensor_package,electrical,electrical,proximity_sensor,1,1.22,1.11,1.11,0.32,62.75,3,103.7,85.0,True,0.0,0.0
2024-06,AS-B5,Beta,Assembly,Assembly Station,sensor_package,electrical,electrical,proximity_sensor,1,1.85,1.07,1.07,0.3,62.66,4,157.25,85.0,True,0.0,0.0
2024-07,AS-B5,Beta,Assembly,Assembly Station,sensor_package,electrical,electrical,proximity_sensor,3,3.5,3.54,1.18,0.38,85.89,4,297.5,85.0,True,0.0,0.0
2024-08,AS-B5,Beta,Assembly,Assembly Station,sensor_package,electrical,electrical,proximity_sensor,4,4.83,4.68,1.17,0.33,87.15,3,410.55,85.0,True,0.0,0.0
2024-09,AS-B5,Beta,Assembly,Assembly Station,sensor_package,electrical,electrical,proximity_sensor,1,1.45,0.96,0.96,0.28,100.04,2,123.25,85.0,True,0.0,0.0
2024-10,AS-B5,Beta,Assembly,Assembly Station,sensor_package,electrical,electrical,proximity_sensor,2,3.77,1.94,0.97,0.23,81.62,2,320.45,85.0,True,0.0,0.0
2024-11,AS-B5,Beta,Assembly,Assembly Station,sensor_package,electrical,electrical,proximity_sensor,2,2.62,2.31,1.16,0.32,74.05,4,222.7,85.0,True,0.0,0.0
2024-12,AS-B5,Beta,Assembly,Assembly Station,sensor_package,electrical,electrical,proximity_sensor,1,0.62,1.12,1.12,0.42,45.49,4,52.7,85.0,True,0.0,0.0
2025-01,AS-B5,Beta,Assembly,Assembly Station,sensor_package,electrical,electrical,proximity_sensor,1,1.23,1.07,1.07,0.36,66.0,3,104.55,85.0,True,0.0,0.0
2025-04,AS-B5,Beta,Assembly,Assembly Station,sensor_package,electrical,electrical,proximity_sensor,1,1.39,1.1,1.1,0.22,110.04,5,118.15,85.0,True,0.0,0.0
2024-03,AS-B5,Beta,Assembly,Assembly Station,torque_system,software,automation,torque_transducer,1,2.1,1.09,1.09,0.43,262.66,5,178.5,85.0,True,0.0,0.0
2024-07,AS-B5,Beta,Assembly,Assembly Station,torque_system,software,automation,torque_transducer,1,1.39,1.02,1.02,0.51,306.67,4,118.15,85.0,True,0.0,0.0
2024-10,AS-B5,Beta,Assembly,Assembly Station,torque_system,software,automation,torque_transducer,1,1.14,1.19,1.19,0.53,413.93,6,96.9,85.0,True,0.0,0.0
2024-11,AS-B5,Beta,Assembly,Assembly Station,torque_system,software,automation,torque_transducer,3,4.34,2.62,0.87,0.37,225.17,5,368.9,85.0,True,0.0,0.0
2024-12,AS-B5,Beta,Assembly,Assembly Station,torque_system,software,automation,torque_transducer,1,0.82,0.81,0.81,0.35,373.32,7,69.7,85.0,True,0.0,0.0
2025-02,AS-B5,Beta,Assembly,Assembly Station,torque_system,software,automation,torque_transducer,2,2.96,1.77,0.89,0.34,236.31,5,251.6,85.0,True,0.0,0.0
2025-03,AS-B5,Beta,Assembly,Assembly Station,torque_system,software,automation,torque_transducer,2,2.38,1.94,0.97,0.39,269.82,5,202.3,85.0,True,0.0,0.0
2024-01,AS-G1,Gamma,Assembly,Assembly Station,electrical_panel,electrical,electrical,circuit_breaker,1,1.28,0.85,0.85,0.31,68.05,3,102.4,80.0,True,0.0,0.0
2024-03,AS-G1,Gamma,Assembly,Assembly Station,electrical_panel,electrical,electrical,circuit_breaker,2,2.48,1.96,0.98,0.31,40.39,1,198.4,80.0,True,0.0,0.0
2024-04,AS-G1,Gamma,Assembly,Assembly Station,electrical_panel,electrical,electrical,circuit_breaker,2,2.44,2.15,1.07,0.34,39.36,1,195.2,80.0,True,0.0,0.0
2024-06,AS-G1,Gamma,Assembly,Assembly Station,electrical_panel,electrical,electrical,circuit_breaker,1,1.42,0.78,0.78,0.17,60.14,3,113.6,80.0,True,0.0,0.0
2024-07,AS-G1,Gamma,Assembly,Assembly Station,electrical_panel,electrical,electrical,circuit_breaker,2,2.54,2.23,1.11,0.43,57.12,1,203.2,80.0,True,0.0,0.0
2024-08,AS-G1,Gamma,Assembly,Assembly Station,electrical_panel,electrical,electrical,circuit_breaker,1,1.23,1.16,1.16,0.41,53.55,3,98.4,80.0,True,0.0,0.0
2024-10,AS-G1,Gamma,Assembly,Assembly Station,electrical_panel,electrical,electrical,circuit_breaker,2,2.54,2.31,1.16,0.41,71.78,1,203.2,80.0,True,0.0,0.0
2024-11,AS-G1,Gamma,Assembly,Assembly Station,electrical_panel,electrical,electrical,circuit_breaker,1,1.42,1.15,1.15,0.26,48.28,2,113.6,80.0,True,0.0,0.0
2024-12,AS-G1,Gamma,Assembly,Assembly Station,electrical_panel,electrical,electrical,circuit_breaker,2,2.44,1.87,0.94,0.24,60.25,2,195.2,80.0,True,0.0,0.0
2025-01,AS-G1,Gamma,Assembly,Assembly Station,electrical_panel,electrical,electrical,circuit_breaker,3,3.63,2.96,0.99,0.26,69.02,1,290.4,80.0,True,0.0,0.0
2025-02,AS-G1,Gamma,Assembly,Assembly Station,electrical_panel,electrical,electrical,circuit_breaker,1,1.19,0.91,0.91,0.27,37.18,3,95.2,80.0,True,0.0,0.0
2025-04,AS-G1,Gamma,Assembly,Assembly Station,electrical_panel,electrical,electrical,circuit_breaker,1,1.39,1.08,1.08,0.38,80.74,3,111.2,80.0,True,0.0,0.0
2024-03,AS-G1,Gamma,Assembly,Assembly Station,fixture_system,mechanical,mechanical,fixture_pin_set,2,2.47,1.98,0.99,0.23,94.13,3,197.6,80.0,True,0.0,0.0
2024-05,AS-G1,Gamma,Assembly,Assembly Station,fixture_system,mechanical,mechanical,fixture_pin_set,1,1.27,0.97,0.97,0.15,122.38,2,101.6,80.0,True,0.0,0.0
2024-10,AS-G1,Gamma,Assembly,Assembly Station,fixture_system,mechanical,mechanical,fixture_pin_set,1,1.48,0.81,0.81,0.17,89.54,2,118.4,80.0,True,0.0,0.0
2024-11,AS-G1,Gamma,Assembly,Assembly Station,fixture_system,mechanical,mechanical,fixture_pin_set,2,2.43,2.0,1.0,0.2,107.02,2,194.4,80.0,True,0.0,0.0
2024-12,AS-G1,Gamma,Assembly,Assembly Station,fixture_system,mechanical,mechanical,fixture_pin_set,4,5.41,3.64,0.91,0.23,100.08,2,432.8,80.0,True,0.0,0.0
2025-04,AS-G1,Gamma,Assembly,Assembly Station,fixture_system,mechanical,mechanical,fixture_pin_set,1,0.81,0.67,0.67,0.17,69.15,2,64.8,80.0,True,0.0,0.0
2024-02,AS-G1,Gamma,Assembly,Assembly Station,pneumatic_system,hydraulic,hydraulic,pneumatic_fitting,2,2.46,2.12,1.06,0.13,23.77,1,196.8,80.0,True,0.0,0.0
2024-04,AS-G1,Gamma,Assembly,Assembly Station,pneumatic_system,hydraulic,hydraulic,pneumatic_fitting,2,2.16,2.04,1.02,0.11,20.15,1,172.8,80.0,True,0.0,0.0
2024-07,AS-G1,Gamma,Assembly,Assembly Station,pneumatic_system,hydraulic,hydraulic,pneumatic_fitting,1,1.18,1.18,1.18,0.08,39.38,2,94.4,80.0,True,0.0,0.0
2024-08,AS-G1,Gamma,Assembly,Assembly Station,pneumatic_system,hydraulic,hydraulic,pneumatic_fitting,2,2.64,2.18,1.09,0.11,21.54,2,211.2,80.0,True,0.0,0.0
2024-09,AS-G1,Gamma,Assembly,Assembly Station,pneumatic_system,hydraulic,hydraulic,pneumatic_fitting,2,1.36,1.7,0.85,0.06,14.93,2,108.8,80.0,True,0.0,0.0
2024-11,AS-G1,Gamma,Assembly,Assembly Station,pneumatic_system,hydraulic,hydraulic,pneumatic_fitting,1,1.44,0.97,0.97,0.09,25.31,1,115.2,80.0,True,0.0,0.0
2024-12,AS-G1,Gamma,Assembly,Assembly Station,pneumatic_system,hydraulic,hydraulic,pneumatic_fitting,1,1.32,1.43,1.43,0.15,30.0,2,105.6,80.0,True,0.0,0.0
2025-01,AS-G1,Gamma,Assembly,Assembly Station,pneumatic_system,hydraulic,hydraulic,pneumatic_fitting,1,1.27,1.14,1.14,0.16,17.24,1,101.6,80.0,True,0.0,0.0
2025-02,AS-G1,Gamma,Assembly,Assembly Station,pneumatic_system,hydraulic,hydraulic,pneumatic_fitting,1,1.4,1.16,1.16,0.16,17.82,2,112.0,80.0,True,0.0,0.0
2025-04,AS-G1,Gamma,Assembly,Assembly Station,pneumatic_system,hydraulic,hydraulic,pneumatic_fitting,1,0.78,0.93,0.93,0.08,32.95,2,62.4,80.0,True,0.0,0.0
2024-02,AS-G1,Gamma,Assembly,Assembly Station,sensor_package,electrical,electrical,proximity_sensor,1,1.14,0.66,0.66,0.21,119.01,5,91.2,80.0,True,0.0,0.0
2024-06,AS-G1,Gamma,Assembly,Assembly Station,sensor_package,electrical,electrical,proximity_sensor,2,2.67,2.33,1.17,0.42,76.87,3,213.6,80.0,True,0.0,0.0
2024-07,AS-G1,Gamma,Assembly,Assembly Station,sensor_package,electrical,electrical,proximity_sensor,2,1.83,1.42,0.71,0.2,48.4,3,146.4,80.0,True,0.0,0.0
2024-10,AS-G1,Gamma,Assembly,Assembly Station,sensor_package,electrical,electrical,proximity_sensor,1,0.64,0.76,0.76,0.22,50.39,4,51.2,80.0,True,0.0,0.0
