date,vsm,shift,planned_hrs,actual_hrs,units_produced,units_rejected,oee_pct
2024-06-18,Beta,Night,8.0,7.13,392,13,78.5
2024-06-18,Gamma,Day,8.0,6.69,380,18,71.2
2024-06-18,Gamma,Evening,8.0,6.76,396,18,75.1
2024-06-18,Gamma,Night,8.0,6.56,397,20,67.7
2024-06-19,Alpha,Day,8.0,7.41,415,4,84.5
2024-06-19,Alpha,Evening,8.0,7.55,322,4,83.7
2024-06-19,Alpha,Night,8.0,7.16,391,6,92.3
2024-06-19,Beta,Day,8.0,6.82,340,10,75.2
2024-06-19,Beta,Evening,8.0,7.09,426,13,70.0
2024-06-19,Beta,Night,8.0,6.83,330,7,79.3
2024-06-19,Gamma,Day,8.0,6.61,364,17,60.8
2024-06-19,Gamma,Evening,8.0,7.17,371,18,64.9
2024-06-19,Gamma,Night,8.0,6.96,373,18,65.0
2024-06-20,Alpha,Day,8.0,7.64,408,9,87.5
2024-06-20,Alpha,Evening,8.0,7.35,383,7,85.4
2024-06-20,Alpha,Night,8.0,7.42,341,6,92.2
2024-06-20,Beta,Day,8.0,7.25,477,13,75.5
2024-06-20,Beta,Evening,8.0,7.16,406,13,75.9
2024-06-20,Beta,Night,8.0,7.16,396,14,65.5
2024-06-20,Gamma,Day,8.0,6.46,371,15,67.8
2024-06-20,Gamma,Evening,8.0,6.3,348,13,66.2
2024-06-20,Gamma,Night,8.0,6.85,389,16,71.6
2024-06-21,Alpha,Day,8.0,7.76,439,8,87.2
2024-06-21,Alpha,Evening,8.0,7.52,390,5,88.0
2024-06-21,Alpha,Night,8.0,7.53,372,6,88.9
2024-06-21,Beta,Day,8.0,7.31,371,14,76.0
2024-06-21,Beta,Evening,8.0,7.23,407,13,70.2
2024-06-21,Beta,Night,8.0,7.24,324,9,76.4
2024-06-21,Gamma,Day,8.0,6.52,385,21,72.8
2024-06-21,Gamma,Evening,8.0,6.66,377,16,69.2
2024-06-21,Gamma,Night,8.0,6.64,339,17,71.0
2024-06-22,Alpha,Day,8.0,7.37,398,7,92.2
2024-06-22,Alpha,Evening,8.0,7.68,446,11,86.7
2024-06-22,Alpha,Night,8.0,7.59,407,5,88.2
2024-06-22,Beta,Day,8.0,7.07,378,13,71.3
2024-06-22,Beta,Evening,8.0,7.62,377,10,75.7
2024-06-22,Beta,Night,8.0,6.5,346,9,74.8
2024-06-22,Gamma,Day,8.0,6.69,362,16,67.0
2024-06-22,Gamma,Evening,8.0,6.67,381,17,68.2
2024-06-22,Gamma,Night,8.0,6.71,391,19,70.9
2024-06-23,Alpha,Day,8.0,7.42,339,7,90.0
2024-06-23,Alpha,Evening,8.0,7.86,413,4,89.4
2024-06-23,Alpha,Night,8.0,7.42,399,6,87.5
2024-06-23,Beta,Day,8.0,7.02,364,14,71.0
2024-06-23,Beta,Evening,8.0,7.11,370,11,71.8
2024-06-23,Beta,Night,8.0,6.36,326,8,69.4
2024-06-23,Gamma,Day,8.0,7.27,357,17,61.9
2024-06-23,Gamma,Evening,8.0,6.77,330,13,71.0
2024-06-23,Gamma,Night,8.0,6.48,340,18,74.9
2024-06-24,Alpha,Day,8.0,7.89,404,5,85.3
2024-06-24,Alpha,Evening,8.0,7.25,360,5,98.8
2024-06-24,Alpha,Night,8.0,7.57,370,8,84.9
2024-06-24,Beta,Day,8.0,7.42,396,15,69.9
2024-06-24,Beta,Evening,8.0,7.23,378,11,69.1
2024-06-24,Beta,Night,8.0,7.2,397,13,71.9
2024-06-24,Gamma,Day,8.0,7.08,401,19,69.6
2024-06-24,Gamma,Evening,8.0,6.71,358,17,73.7
2024-06-24,Gamma,Night,8.0,6.66,293,13,68.7
2024-06-25,Alpha,Day,8.0,7.6,384,5,84.0
2024-06-25,Alpha,Evening,8.0,7.42,404,8,87.0
2024-06-25,Alpha,Night,8.0,7.42,356,5,79.5
2024-06-25,Beta,Day,8.0,7.31,434,16,65.4
2024-06-25,Beta,Evening,8.0,6.98,340,9,74.0
2024-06-25,Beta,Night,8.0,7.3,353,9,78.7
2024-06-25,Gamma,Day,8.0,6.79,311,15,71.6
2024-06-25,Gamma,Evening,8.0,6.67,346,16,69.5
2024-06-25,Gamma,Night,8.0,6.5,332,13,70.3
2024-06-26,Alpha,Day,8.0,7.07,351,8,88.7
2024-06-26,Alpha,Evening,8.0,7.45,395,6,81.6
2024-06-26,Alpha,Night,8.0,7.51,433,5,89.3
2024-06-26,Beta,Day,8.0,7.36,377,16,72.4
2024-06-26,Beta,Evening,8.0,6.73,378,11,77.3
2024-06-26,Beta,Night,8.0,6.86,364,11,70.6
2024-06-26,Gamma,Day,8.0,7.02,341,18,68.8
2024-06-26,Gamma,Evening,8.0,6.96,338,16,76.0
2024-06-26,Gamma,Night,8.0,7.09,379,16,69.1
2024-06-27,Alpha,Day,8.0,7.73,417,9,87.2
2024-06-27,Alpha,Evening,8.0,7.39,404,4,88.3
2024-06-27,Alpha,Night,8.0,7.72,393,5,83.3
2024-06-27,Beta,Day,8.0,6.87,371,12,66.7
2024-06-27,Beta,Evening,8.0,6.6,408,14,77.5
2024-06-27,Beta,Night,8.0,7.04,369,10,76.5
2024-06-27,Gamma,Day,8.0,6.37,325,15,63.6
2024-06-27,Gamma,Evening,8.0,6.78,361,17,71.5
2024-06-27,Gamma,Night,8.0,6.8,366,17,72.4
2024-06-28,Alpha,Day,8.0,7.49,400,4,86.6
2024-06-28,Alpha,Evening,8.0,7.54,390,8,80.7
2024-06-28,Alpha,Night,8.0,7.59,424,5,86.2
2024-06-28,Beta,Day,8.0,6.87,355,10,77.6
2024-06-28,Beta,Evening,8.0,7.12,372,13,74.3
2024-06-28,Beta,Night,8.0,7.21,430,12,81.8
2024-06-28,Gamma,Day,8.0,6.89,373,16,69.0
2024-06-28,Gamma,Evening,8.0,7.15,384,16,65.7
2024-06-28,Gamma,Night,8.0,6.78,333,17,69.4
2024-06-29,Alpha,Day,8.0,7.5,401,6,91.6
2024-06-29,Alpha,Evening,8.0,7.3,363,8,88.9
2024-06-29,Alpha,Night,8.0,7.12,337,9,83.4
2024-06-29,Beta,Day,8.0,7.13,360,10,84.5
2024-06-29,Beta,Evening,8.0,6.93,355,9,77.6
2024-06-29,Beta,Night,8.0,6.84,351,12,72.0
2024-06-29,Gamma,Day,8.0,6.55,376,16,65.9
2024-06-29,Gamma,Evening,8.0,7.45,381,18,70.3
2024-06-29,Gamma,Night,8.0,6.42,284,10,67.7
2024-06-30,Alpha,Day,8.0,7.76,376,5,83.8
2024-06-30,Alpha,Evening,8.0,7.95,483,12,87.0
2024-06-30,Alpha,Night,8.0,7.52,408,10,82.0
2024-06-30,Beta,Day,8.0,7.24,303,8,77.4
2024-06-30,Beta,Evening,8.0,7.17,370,9,73.4
2024-06-30,Beta,Night,8.0,7.23,352,11,72.3
2024-06-30,Gamma,Day,8.0,6.84,390,15,71.4
2024-06-30,Gamma,Evening,8.0,6.74,378,15,72.5
2024-06-30,Gamma,Night,8.0,7.13,357,19,73.1
2024-07-01,Alpha,Day,8.0,7.46,293,4,81.8
2024-07-01,Alpha,Evening,8.0,7.6,429,7,85.2
2024-07-01,Alpha,Night,8.0,7.19,342,4,86.6
2024-07-01,Beta,Day,8.0,6.48,331,11,76.3
2024-07-01,Beta,Evening,8.0,7.05,414,15,80.4
2024-07-01,Beta,Night,8.0,7.38,391,12,70.6
2024-07-01,Gamma,Day,8.0,6.66,331,11,71.7
2024-07-01,Gamma,Evening,8.0,6.72,380,21,75.8
2024-07-01,Gamma,Night,8.0,6.81,355,13,73.9
2024-07-02,Alpha,Day,8.0,7.66,476,9,86.2
2024-07-02,Alpha,Evening,8.0,7.89,441,11,84.1
2024-07-02,Alpha,Night,8.0,7.77,424,9,91.9
2024-07-02,Beta,Day,8.0,7.38,347,12,69.9
2024-07-02,Beta,Evening,8.0,6.78,370,14,67.0
2024-07-02,Beta,Night,8.0,7.2,365,10,74.5
2024-07-02,Gamma,Day,8.0,6.73,338,12,64.0
2024-07-02,Gamma,Evening,8.0,6.94,363,17,73.5
2024-07-02,Gamma,Night,8.0,6.84,347,14,64.0
2024-07-03,Alpha,Day,8.0,7.73,398,6,93.2
2024-07-03,Alpha,Evening,8.0,7.19,363,10,89.5
2024-07-03,Alpha,Night,8.0,7.47,421,5,88.0
2024-07-03,Beta,Day,8.0,7.02,404,10,75.4
2024-07-03,Beta,Evening,8.0,6.91,393,15,77.0
2024-07-03,Beta,Night,8.0,7.24,349,9,67.8
2024-07-03,Gamma,Day,8.0,6.8,323,16,71.9
2024-07-03,Gamma,Evening,8.0,6.66,379,15,68.9
2024-07-03,Gamma,Night,8.0,6.47,334,14,66.6
2024-07-04,Alpha,Day,8.0,7.27,398,4,86.8
2024-07-04,Alpha,Evening,8.0,7.37,390,8,87.3
2024-07-04,Alpha,Night,8.0,7.79,408,8,88.2
2024-07-04,Beta,Day,8.0,6.95,369,13,77.3
2024-07-04,Beta,Evening,8.0,7.01,358,13,69.4
2024-07-04,Beta,Night,8.0,6.62,330,13,78.7
2024-07-04,Gamma,Day,8.0,6.62,317,12,64.7
2024-07-04,Gamma,Evening,8.0,6.82,342,15,63.6
2024-07-04,Gamma,Night,8.0,7.24,385,19,70.2
2024-07-05,Alpha,Day,8.0,7.42,329,3,83.0
2024-07-05,Alpha,Evening,8.0,7.82,418,8,93.0
2024-07-05,Alpha,Night,8.0,7.41,376,3,84.6
2024-07-05,Beta,Day,8.0,7.13,431,8,73.4
2024-07-05,Beta,Evening,8.0,6.85,365,15,69.4
2024-07-05,Beta,Night,8.0,7.05,391,10,75.5
2024-07-05,Gamma,Day,8.0,6.55,338,12,69.3
2024-07-05,Gamma,Evening,8.0,6.9,432,17,74.6
2024-07-05,Gamma,Night,8.0,7.08,370,16,71.6
2024-07-06,Alpha,Day,8.0,7.73,451,9,85.5
2024-07-06,Alpha,Evening,8.0,7.42,410,11,88.8
2024-07-06,Alpha,Night,8.0,7.37,423,8,87.4
2024-07-06,Beta,Day,8.0,7.27,396,9,69.7
2024-07-06,Beta,Evening,8.0,7.07,389,13,71.5
2024-07-06,Beta,Night,8.0,6.79,424,12,73.6
2024-07-06,Gamma,Day,8.0,6.88,362,19,64.4
2024-07-06,Gamma,Evening,8.0,6.58,308,13,61.8
2024-07-06,Gamma,Night,8.0,7.22,368,17,68.1
2024-07-07,Alpha,Day,8.0,7.27,371,5,92.2
2024-07-07,Alpha,Evening,8.0,7.69,351,3,83.6
2024-07-07,Alpha,Night,8.0,7.3,364,8,83.5
2024-07-07,Beta,Day,8.0,6.57,329,12,77.9
2024-07-07,Beta,Evening,8.0,6.9,404,12,77.7
2024-07-07,Beta,Night,8.0,6.98,390,8,75.1
2024-07-07,Gamma,Day,8.0,7.2,381,17,76.0
2024-07-07,Gamma,Evening,8.0,6.76,323,14,70.7
2024-07-07,Gamma,Night,8.0,6.29,351,14,67.4
2024-07-08,Alpha,Day,8.0,7.54,356,6,88.7
2024-07-08,Alpha,Evening,8.0,7.27,361,2,89.3
2024-07-08,Alpha,Night,8.0,7.22,348,7,90.0
2024-07-08,Beta,Day,8.0,7.23,393,9,71.9
2024-07-08,Beta,Evening,8.0,7.01,349,11,71.2
2024-07-08,Beta,Night,8.0,6.79,384,11,76.0
2024-07-08,Gamma,Day,8.0,6.87,339,14,73.2
2024-07-08,Gamma,Evening,8.0,7.03,364,13,68.5
2024-07-08,Gamma,Night,8.0,6.8,374,15,71.4
2024-07-09,Alpha,Day,8.0,8.0,392,5,92.9
2024-07-09,Alpha,Evening,8.0,7.74,362,4,90.6
2024-07-09,Alpha,Night,8.0,7.33,415,6,89.2
2024-07-09,Beta,Day,8.0,7.33,401,12,82.1
2024-07-09,Beta,Evening,8.0,7.15,365,11,74.1
2024-07-09,Beta,Night,8.0,7.18,374,13,77.6
2024-07-09,Gamma,Day,8.0,7.06,387,20,72.9
2024-07-09,Gamma,Evening,8.0,6.6,435,20,75.9
2024-07-09,Gamma,Night,8.0,6.99,328,12,74.8
2024-07-10,Alpha,Day,8.0,7.47,366,3,84.9
2024-07-10,Alpha,Evening,8.0,7.59,371,6,85.2
2024-07-10,Alpha,Night,8.0,7.7,343,4,86.4
2024-07-10,Beta,Day,8.0,6.92,344,12,81.8
2024-07-10,Beta,Evening,8.0,7.14,343,11,71.4
2024-07-10,Beta,Night,8.0,7.09,365,11,69.4
2024-07-10,Gamma,Day,8.0,6.76,334,14,69.2
2024-07-10,Gamma,Evening,8.0,6.61,364,14,68.0
2024-07-10,Gamma,Night,8.0,6.58,356,16,70.9
2024-07-11,Alpha,Day,8.0,7.43,413,7,89.2
2024-07-11,Alpha,Evening,8.0,7.58,391,8,80.6
2024-07-11,Alpha,Night,8.0,7.77,439,8,91.7
2024-07-11,Beta,Day,8.0,6.95,358,14,73.6
2024-07-11,Beta,Evening,8.0,7.34,375,13,71.4
2024-07-11,Beta,Night,8.0,7.01,361,9,74.6
2024-07-11,Gamma,Day,8.0,6.92,366,15,76.1
2024-07-11,Gamma,Evening,8.0,6.95,377,16,68.4
2024-07-11,Gamma,Night,8.0,6.84,330,11,71.8
2024-07-12,Alpha,Day,8.0,7.73,383,5,93.6
2024-07-12,Alpha,Evening,8.0,7.46,394,5,86.2
2024-07-12,Alpha,Night,8.0,7.52,361,8,88.9
2024-07-12,Beta,Day,8.0,7.04,320,8,68.2
2024-07-12,Beta,Evening,8.0,6.89,339,10,69.0
2024-07-12,Beta,Night,8.0,6.78,355,12,71.8
2024-07-12,Gamma,Day,8.0,7.07,388,21,71.3
2024-07-12,Gamma,Evening,8.0,7.33,368,16,69.9
2024-07-12,Gamma,Night,8.0,6.99,408,16,74.7
2024-07-13,Alpha,Day,8.0,7.97,406,7,84.3
2024-07-13,Alpha,Evening,8.0,7.43,430,9,84.5
2024-07-13,Alpha,Night,8.0,7.71,430,5,86.0
2024-07-13,Beta,Day,8.0,6.91,403,13,73.7
2024-07-13,Beta,Evening,8.0,7.21,364,11,68.6
2024-07-13,Beta,Night,8.0,6.85,378,10,72.9
2024-07-13,Gamma,Day,8.0,6.73,360,15,65.6
2024-07-13,Gamma,Evening,8.0,6.53,334,15,67.8
2024-07-13,Gamma,Night,8.0,7.04,398,17,74.5
2024-07-14,Alpha,Day,8.0,7.46,419,6,84.0
2024-07-14,Alpha,Evening,8.0,7.44,386,5,86.4
2024-07-14,Alpha,Night,8.0,7.62,400,6,83.2
2024-07-14,Beta,Day,8.0,7.05,390,10,72.5
2024-07-14,Beta,Evening,8.0,7.21,366,9,75.8
2024-07-14,Beta,Night,8.0,7.09,380,12,70.2
2024-07-14,Gamma,Day,8.0,6.51,328,16,72.8
2024-07-14,Gamma,Evening,8.0,6.56,359,15,70.9
2024-07-14,Gamma,Night,8.0,6.83,303,12,72.4
2024-07-15,Alpha,Day,8.0,7.59,380,4,89.0
2024-07-15,Alpha,Evening,8.0,7.7,466,7,83.7
2024-07-15,Alpha,Night,8.0,7.49,436,8,90.4
2024-07-15,Beta,Day,8.0,7.19,380,13,77.8
2024-07-15,Beta,Evening,8.0,7.5,331,10,71.0
2024-07-15,Beta,Night,8.0,6.92,320,10,73.0
2024-07-15,Gamma,Day,8.0,6.77,363,16,72.0
2024-07-15,Gamma,Evening,8.0,6.57,358,16,70.8
2024-07-15,Gamma,Night,8.0,6.66,378,17,71.2
2024-07-16,Alpha,Day,8.0,7.68,374,6,93.8
2024-07-16,Alpha,Evening,8.0,7.39,382,7,84.7
2024-07-16,Alpha,Night,8.0,7.73,407,9,83.6
2024-07-16,Beta,Day,8.0,7.1,385,11,75.4
2024-07-16,Beta,Evening,8.0,7.64,410,12,68.1
2024-07-16,Beta,Night,8.0,7.11,358,12,78.2
2024-07-16,Gamma,Day,8.0,6.88,392,18,74.7
2024-07-16,Gamma,Evening,8.0,6.61,367,17,69.5
2024-07-16,Gamma,Night,8.0,6.84,375,15,68.2
2024-07-17,Alpha,Day,8.0,7.75,366,5,89.1
2024-07-17,Alpha,Evening,8.0,7.62,424,7,84.1
2024-07-17,Alpha,Night,8.0,7.12,388,8,91.1
2024-07-17,Beta,Day,8.0,6.9,366,11,75.0
2024-07-17,Beta,Evening,8.0,7.26,311,9,79.8
2024-07-17,Beta,Night,8.0,6.86,333,13,70.3
2024-07-17,Gamma,Day,8.0,6.75,385,16,67.5
2024-07-17,Gamma,Evening,8.0,6.47,302,11,75.2
2024-07-17,Gamma,Night,8.0,7.11,393,23,69.8
2024-07-18,Alpha,Day,8.0,7.16,402,6,86.5
2024-07-18,Alpha,Evening,8.0,7.01,369,8,86.2
2024-07-18,Alpha,Night,8.0,7.53,434,12,89.9
2024-07-18,Beta,Day,8.0,6.94,367,6,75.9
2024-07-18,Beta,Evening,8.0,7.09,397,11,72.3
2024-07-18,Beta,Night,8.0,6.98,392,14,73.9
2024-07-18,Gamma,Day,8.0,6.82,325,14,72.3
2024-07-18,Gamma,Evening,8.0,6.88,392,15,62.6
2024-07-18,Gamma,Night,8.0,7.04,394,17,65.6
2024-07-19,Alpha,Day,8.0,7.42,404,6,94.0
2024-07-19,Alpha,Evening,8.0,7.33,295,3,87.2
2024-07-19,Alpha,Night,8.0,7.46,413,10,89.5
2024-07-19,Beta,Day,8.0,7.28,344,10,75.1
2024-07-19,Beta,Evening,8.0,6.65,302,9,76.2
2024-07-19,Beta,Night,8.0,6.91,335,9,79.1
2024-07-19,Gamma,Day,8.0,6.81,389,16,70.8
2024-07-19,Gamma,Evening,8.0,6.78,337,13,68.1
2024-07-19,Gamma,Night,8.0,6.83,392,19,67.2
2024-07-20,Alpha,Day,8.0,7.38,358,5,89.0
2024-07-20,Alpha,Evening,8.0,7.61,391,4,90.8
2024-07-20,Alpha,Night,8.0,7.31,342,7,88.4
2024-07-20,Beta,Day,8.0,6.88,358,11,74.9
2024-07-20,Beta,Evening,8.0,6.89,313,10,65.7
2024-07-20,Beta,Night,8.0,6.99,401,14,65.9
2024-07-20,Gamma,Day,8.0,6.84,352,17,67.9
2024-07-20,Gamma,Evening,8.0,6.77,370,17,71.3
2024-07-20,Gamma,Night,8.0,6.71,394,16,68.4
2024-07-21,Alpha,Day,8.0,7.56,363,5,89.5
2024-07-21,Alpha,Evening,8.0,7.71,432,8,85.2
2024-07-21,Alpha,Night,8.0,7.63,375,6,84.6
2024-07-21,Beta,Day,8.0,7.17,337,8,75.4
2024-07-21,Beta,Evening,8.0,6.67,322,9,71.8
2024-07-21,Beta,Night,8.0,7.14,422,13,80.8
2024-07-21,Gamma,Day,8.0,7.11,390,18,73.3
2024-07-21,Gamma,Evening,8.0,7.12,346,14,69.4
2024-07-21,Gamma,Night,8.0,6.19,361,18,70.8
2024-07-22,Alpha,Day,8.0,7.36,376,6,88.7
2024-07-22,Alpha,Evening,8.0,7.71,419,9,92.4
2024-07-22,Alpha,Night,8.0,7.41,379,7,84.4
2024-07-22,Beta,Day,8.0,6.73,323,12,75.2
2024-07-22,Beta,Evening,8.0,7.1,388,13,73.6
2024-07-22,Beta,Night,8.0,7.26,362,8,74.7
2024-07-22,Gamma,Day,8.0,6.98,357,16,67.3
2024-07-22,Gamma,Evening,8.0,6.94,329,14,68.6
2024-07-22,Gamma,Night,8.0,6.89,362,14,71.9
2024-07-23,Alpha,Day,8.0,8.0,440,8,86.2
2024-07-23,Alpha,Evening,8.0,6.99,408,4,84.4
2024-07-23,Alpha,Night,8.0,7.47,377,10,88.1
2024-07-23,Beta,Day,8.0,6.74,299,9,73.4
2024-07-23,Beta,Evening,8.0,6.6,333,9,75.8
2024-07-23,Beta,Night,8.0,7.43,431,17,74.0
2024-07-23,Gamma,Day,8.0,7.1,386,18,70.7
2024-07-23,Gamma,Evening,8.0,7.13,409,19,73.9
2024-07-23,Gamma,Night,8.0,6.79,328,11,67.6
2024-07-24,Alpha,Day,8.0,7.68,398,7,90.5
2024-07-24,Alpha,Evening,8.0,7.42,349,5,83.4
2024-07-24,Alpha,Night,8.0,7.82,391,7,91.2
2024-07-24,Beta,Day,8.0,7.24,385,8,74.8
2024-07-24,Beta,Evening,8.0,7.36,347,13,78.8
2024-07-24,Beta,Night,8.0,7.06,354,9,66.7
2024-07-24,Gamma,Day,8.0,7.13,283,12,73.7
2024-07-24,Gamma,Evening,8.0,6.9,346,17,68.2
2024-07-24,Gamma,Night,8.0,6.69,329,17,74.6
2024-07-25,Alpha,Day,8.0,7.19,384,5,94.0
2024-07-25,Alpha,Evening,8.0,7.61,390,8,86.0
2024-07-25,Alpha,Night,8.0,7.09,390,5,89.5
2024-07-25,Beta,Day,8.0,7.14,357,13,75.9
2024-07-25,Beta,Evening,8.0,7.1,367,10,71.7
2024-07-25,Beta,Night,8.0,7.39,376,9,78.2
2024-07-25,Gamma,Day,8.0,6.95,361,15,68.6
2024-07-25,Gamma,Evening,8.0,6.78,360,16,68.6
2024-07-25,Gamma,Night,8.0,6.69,368,14,72.7
2024-07-26,Alpha,Day,8.0,7.67,394,9,88.8
2024-07-26,Alpha,Evening,8.0,7.61,370,7,87.0
2024-07-26,Alpha,Night,8.0,7.3,339,6,86.9
2024-07-26,Beta,Day,8.0,6.91,342,10,72.7
2024-07-26,Beta,Evening,8.0,6.96,326,8,71.2
2024-07-26,Beta,Night,8.0,6.51,331,9,76.7
2024-07-26,Gamma,Day,8.0,6.74,384,18,69.2
2024-07-26,Gamma,Evening,8.0,7.02,374,14,67.3
2024-07-26,Gamma,Night,8.0,6.77,323,13,74.2
2024-07-27,Alpha,Day,8.0,7.33,397,7,84.1
2024-07-27,Alpha,Evening,8.0,7.97,491,5,88.8
2024-07-27,Alpha,Night,8.0,7.29,387,8,90.8
2024-07-27,Beta,Day,8.0,6.99,367,11,74.3
2024-07-27,Beta,Evening,8.0,7.11,370,9,86.5
2024-07-27,Beta,Night,8.0,7.14,364,12,84.1
2024-07-27,Gamma,Day,8.0,6.55,366,19,68.3
2024-07-27,Gamma,Evening,8.0,6.77,399,14,69.5
2024-07-27,Gamma,Night,8.0,6.82,356,20,68.1
2024-07-28,Alpha,Day,8.0,7.27,397,8,88.0
2024-07-28,Alpha,Evening,8.0,7.92,402,4,87.4
2024-07-28,Alpha,Night,8.0,7.77,405,8,92.2
2024-07-28,Beta,Day,8.0,7.39,425,12,72.4
2024-07-28,Beta,Evening,8.0,7.12,382,12,75.8
2024-07-28,Beta,Night,8.0,7.23,377,11,75.8
2024-07-28,Gamma,Day,8.0,7.17,489,20,68.4
2024-07-28,Gamma,Evening,8.0,6.91,359,15,65.6
2024-07-28,Gamma,Night,8.0,6.39,345,16,77.3
2024-07-29,Alpha,Day,8.0,7.62,405,7,92.2
2024-07-29,Alpha,Evening,8.0,7.79,338,5,89.8
2024-07-29,Alpha,Night,8.0,7.57,361,8,91.7
2024-07-29,Beta,Day,8.0,6.92,357,12,68.5
2024-07-29,Beta,Evening,8.0,6.93,365,10,69.1
2024-07-29,Beta,Night,8.0,7.33,371,14,75.5
2024-07-29,Gamma,Day,8.0,6.74,349,15,69.7
2024-07-29,Gamma,Evening,8.0,7.26,404,19,71.7
2024-07-29,Gamma,Night,8.0,7.18,322,14,71.4
2024-07-30,Alpha,Day,8.0,7.32,423,8,82.9
2024-07-30,Alpha,Evening,8.0,7.98,374,6,90.9
2024-07-30,Alpha,Night,8.0,7.3,396,6,82.1
2024-07-30,Beta,Day,8.0,6.9,353,9,69.9
2024-07-30,Beta,Evening,8.0,7.19,364,9,77.9
2024-07-30,Beta,Night,8.0,6.51,339,8,66.8
2024-07-30,Gamma,Day,8.0,6.72,332,12,67.8
2024-07-30,Gamma,Evening,8.0,6.75,340,16,65.6
2024-07-30,Gamma,Night,8.0,7.02,347,19,66.8
2024-07-31,Alpha,Day,8.0,7.63,368,5,85.6
2024-07-31,Alpha,Evening,8.0,7.42,408,6,90.4
2024-07-31,Alpha,Night,8.0,7.3,406,7,86.3
2024-07-31,Beta,Day,8.0,7.05,348,11,73.9
2024-07-31,Beta,Evening,8.0,6.5,370,11,73.6
2024-07-31,Beta,Night,8.0,6.89,414,9,73.2
2024-07-31,Gamma,Day,8.0,6.59,353,15,66.6
2024-07-31,Gamma,Evening,8.0,6.64,354,14,70.8
2024-07-31,Gamma,Night,8.0,6.73,352,15,71.2
2024-08-01,Alpha,Day,8.0,7.05,399,4,89.2
2024-08-01,Alpha,Evening,8.0,7.36,442,9,88.2
2024-08-01,Alpha,Night,8.0,7.33,354,7,92.3
2024-08-01,Beta,Day,8.0,6.93,349,9,71.7
2024-08-01,Beta,Evening,8.0,7.01,395,14,68.1
2024-08-01,Beta,Night,8.0,7.22,422,14,70.0
2024-08-01,Gamma,Day,8.0,6.72,331,15,72.1
2024-08-01,Gamma,Evening,8.0,6.87,389,17,67.2
2024-08-01,Gamma,Night,8.0,6.68,351,17,72.0
2024-08-02,Alpha,Day,8.0,7.53,452,6,85.2
2024-08-02,Alpha,Evening,8.0,7.38,411,8,83.2
2024-08-02,Alpha,Night,8.0,7.67,402,3,87.0
2024-08-02,Beta,Day,8.0,7.23,378,11,74.9
2024-08-02,Beta,Evening,8.0,7.21,374,10,69.9
2024-08-02,Beta,Night,8.0,6.87,388,9,80.3
2024-08-02,Gamma,Day,8.0,6.92,339,12,68.5
2024-08-02,Gamma,Evening,8.0,6.63,341,14,77.6
2024-08-02,Gamma,Night,8.0,6.96,384,18,76.6
2024-08-03,Alpha,Day,8.0,7.44,378,7,90.4
2024-08-03,Alpha,Evening,8.0,7.83,394,7,86.3
2024-08-03,Alpha,Night,8.0,7.75,420,8,86.0
2024-08-03,Beta,Day,8.0,7.31,410,9,70.0
2024-08-03,Beta,Evening,8.0,6.92,372,14,68.8
2024-08-03,Beta,Night,8.0,6.48,382,13,68.7
2024-08-03,Gamma,Day,8.0,6.92,357,16,72.0
2024-08-03,Gamma,Evening,8.0,7.08,377,18,68.7
2024-08-03,Gamma,Night,8.0,6.83,362,18,72.6
2024-08-04,Alpha,Day,8.0,7.66,412,7,90.4
2024-08-04,Alpha,Evening,8.0,7.57,434,8,87.6
2024-08-04,Alpha,Night,8.0,7.57,395,6,82.1
2024-08-04,Beta,Day,8.0,6.83,366,12,76.9
2024-08-04,Beta,Evening,8.0,6.96,321,10,72.8
2024-08-04,Beta,Night,8.0,7.03,339,10,73.9
2024-08-04,Gamma,Day,8.0,6.01,338,15,68.2
2024-08-04,Gamma,Evening,8.0,7.23,376,15,75.2
2024-08-04,Gamma,Night,8.0,6.88,402,19,71.7
2024-08-05,Alpha,Day,8.0,7.33,357,7,81.1
2024-08-05,Alpha,Evening,8.0,7.47,416,5,88.0
2024-08-05,Alpha,Night,8.0,7.52,395,6,82.2
2024-08-05,Beta,Day,8.0,7.25,367,10,69.1
2024-08-05,Beta,Evening,8.0,7.12,377,9,75.2
2024-08-05,Beta,Night,8.0,7.41,376,11,76.7
2024-08-05,Gamma,Day,8.0,6.61,311,14,68.7
2024-08-05,Gamma,Evening,8.0,7.11,375,13,67.8
2024-08-05,Gamma,Night,8.0,6.64,321,16,71.7
2024-08-06,Alpha,Day,8.0,7.62,355,7,89.2
2024-08-06,Alpha,Evening,8.0,7.41,359,4,83.2
2024-08-06,Alpha,Night,8.0,7.3,389,8,82.6
2024-08-06,Beta,Day,8.0,7.09,389,14,78.3
2024-08-06,Beta,Evening,8.0,7.2,393,14,79.8
2024-08-06,Beta,Night,8.0,6.79,379,11,69.0
2024-08-06,Gamma,Day,8.0,6.69,361,15,70.0
2024-08-06,Gamma,Evening,8.0,6.99,332,15,70.9
2024-08-06,Gamma,Night,8.0,6.97,354,17,64.7
2024-08-07,Alpha,Day,8.0,7.53,441,4,84.9
2024-08-07,Alpha,Evening,8.0,7.78,369,7,87.9
2024-08-07,Alpha,Night,8.0,7.22,390,4,82.1
2024-08-07,Beta,Day,8.0,6.92,372,14,72.9
2024-08-07,Beta,Evening,8.0,6.86,352,9,74.3
